setting,rep,policy,config_id,batch_index,cum_regret
shift,1,Epsilon_Greedy,epsilon=0.2,8,13.76198161702503
shift,1,Epsilon_Greedy,epsilon=0.2,9,13.875684560114784
shift,1,Epsilon_Greedy,epsilon=0.2,10,13.994785170130037
shift,1,Epsilon_Greedy,epsilon=0.2,11,14.175780276466295
shift,1,Epsilon_Greedy,epsilon=0.2,12,22.923403375300737
shift,1,Epsilon_Greedy,epsilon=0.2,13,23.19752659124284
shift,1,Epsilon_Greedy,epsilon=0.2,14,23.311798451740035
shift,1,Epsilon_Greedy,epsilon=0.2,15,23.381094958423194
shift,1,Epsilon_Greedy,epsilon=0.2,16,23.386633571138656
shift,1,Epsilon_Greedy,epsilon=0.2,17,23.386633571138656
shift,1,Epsilon_Greedy,epsilon=0.2,18,23.386633571138656
shift,1,Epsilon_Greedy,epsilon=0.2,19,23.464192189829554
shift,1,Epsilon_Greedy,epsilon=0.2,20,25.177024831330286
shift,1,Epsilon_Greedy,epsilon=0.2,21,31.777266373387263
shift,1,Epsilon_Greedy,epsilon=0.2,22,39.587495102372
shift,1,Epsilon_Greedy,epsilon=0.2,23,49.11622738405455
shift,1,Epsilon_Greedy,epsilon=0.2,24,60.64919384604154
shift,1,Epsilon_Greedy,epsilon=0.2,25,72.21650297406083
shift,1,Epsilon_Greedy,epsilon=0.2,26,89.55912601193678
shift,1,Epsilon_Greedy,epsilon=0.2,27,100.34601008979472
shift,1,Epsilon_Greedy,epsilon=0.2,28,106.69230723725354
shift,1,Epsilon_Greedy,epsilon=0.2,29,111.84934576685234
shift,1,Epsilon_Greedy,epsilon=0.2,30,121.36674539778579
shift,1,Epsilon_Greedy,epsilon=0.2,31,129.58544657019453
shift,1,Epsilon_Greedy,epsilon=0.2,32,129.58544657019453
shift,1,Epsilon_Greedy,epsilon=0.2,33,137.94436391163484
shift,1,Epsilon_Greedy,epsilon=0.2,34,150.31954371022374
shift,1,Epsilon_Greedy,epsilon=0.2,35,156.70879988060736
shift,1,Epsilon_Greedy,epsilon=0.2,36,166.28836550124578
shift,1,Epsilon_Greedy,epsilon=0.2,37,176.24315473688483
shift,1,Epsilon_Greedy,epsilon=0.2,38,176.24315473688483
shift,1,Epsilon_Greedy,epsilon=0.2,39,191.78170381277795
shift,1,Epsilon_Greedy,epsilon=0.2,40,191.78170381277795
shift,1,Epsilon_Greedy,epsilon=0.2,41,199.5107355682699
shift,1,Epsilon_Greedy,epsilon=0.2,42,199.5107355682699
shift,1,Epsilon_Greedy,epsilon=0.2,43,199.5107355682699
shift,1,Epsilon_Greedy,epsilon=0.2,44,199.5107355682699
shift,1,Epsilon_Greedy,epsilon=0.2,45,199.5107355682699
shift,1,Epsilon_Greedy,epsilon=0.2,46,199.5107355682699
shift,1,Epsilon_Greedy,epsilon=0.2,47,199.5107355682699
shift,1,Epsilon_Greedy,epsilon=0.2,48,200.84718355400437
shift,1,Epsilon_Greedy,epsilon=0.2,49,200.84718355400437
shift,1,Epsilon_Greedy,epsilon=0.2,50,204.1315934787825
shift,1,Epsilon_Greedy,epsilon=0.2,51,204.1315934787825
shift,1,Epsilon_Greedy,epsilon=0.2,52,204.1315934787825
shift,1,Epsilon_Greedy,epsilon=0.2,53,204.1315934787825
shift,1,Epsilon_Greedy,epsilon=0.2,54,204.1315934787825
shift,1,Epsilon_Greedy,epsilon=0.2,55,204.1315934787825
shift,1,Epsilon_Greedy,epsilon=0.2,56,204.1315934787825
shift,1,Epsilon_Greedy,epsilon=0.2,57,214.2157564721034
shift,1,Epsilon_Greedy,epsilon=0.2,58,214.2157564721034
