cooling_preset,rep,policy,config_id,batch_index,cum_regret
scale_default,0,Epsilon_Greedy,epsilon=0.3,149,2.2490864490191025
scale_default,0,Epsilon_Greedy,epsilon=0.3,150,2.250666220924782
scale_default,0,Epsilon_Greedy,epsilon=0.3,151,2.250666220924782
scale_default,0,Epsilon_Greedy,epsilon=0.3,152,2.28662438846347
scale_default,0,Epsilon_Greedy,epsilon=0.3,153,2.302190877648953
scale_default,0,Epsilon_Greedy,epsilon=0.3,154,2.321397706427865
scale_default,0,Epsilon_Greedy,epsilon=0.3,155,2.3325390525004295
scale_default,0,Epsilon_Greedy,epsilon=0.3,156,2.341533813490225
scale_default,0,Epsilon_Greedy,epsilon=0.3,157,2.348650581566066
scale_default,0,Epsilon_Greedy,epsilon=0.3,158,2.3993633473121307
scale_default,0,Epsilon_Greedy,epsilon=0.3,159,2.4087751786405485
scale_default,0,Epsilon_Greedy,epsilon=0.3,160,2.4087751786405485
scale_default,0,Epsilon_Greedy,epsilon=0.3,161,2.4114661242230238
scale_default,0,Epsilon_Greedy,epsilon=0.3,162,2.4239236483069106
scale_default,0,Epsilon_Greedy,epsilon=0.3,163,2.5298169302236557
scale_default,0,Epsilon_Greedy,epsilon=0.3,164,2.5605168054487084
scale_default,0,Epsilon_Greedy,epsilon=0.3,165,2.5622455220124056
scale_default,0,Epsilon_Greedy,epsilon=0.3,166,2.5871073744387907
scale_default,0,Epsilon_Greedy,epsilon=0.3,167,2.589568437744116
scale_default,0,Epsilon_Greedy,epsilon=0.3,168,2.589568437744116
scale_default,0,Epsilon_Greedy,epsilon=0.3,169,2.5985260619035486
scale_default,0,Epsilon_Greedy,epsilon=0.3,170,2.599100309691261
scale_default,0,Epsilon_Greedy,epsilon=0.3,171,2.6063253971335243
scale_default,0,Epsilon_Greedy,epsilon=0.3,172,2.634048446249983
scale_default,0,Epsilon_Greedy,epsilon=0.3,173,2.7032469628808893
scale_default,0,Epsilon_Greedy,epsilon=0.3,174,2.7032469628808893
scale_default,0,Epsilon_Greedy,epsilon=0.3,175,2.714119853197517
scale_default,0,Epsilon_Greedy,epsilon=0.3,176,2.729238316958554
scale_default,0,Epsilon_Greedy,epsilon=0.3,177,2.7414681715594726
scale_default,0,Epsilon_Greedy,epsilon=0.3,178,2.7414681715594726
scale_default,0,Epsilon_Greedy,epsilon=0.3,179,2.742082150266659
scale_default,0,Epsilon_Greedy,epsilon=0.3,180,2.742082150266659
scale_default,0,Epsilon_Greedy,epsilon=0.3,181,2.751998311730943
scale_default,0,Epsilon_Greedy,epsilon=0.3,182,2.7771947199414986
scale_default,0,Epsilon_Greedy,epsilon=0.3,183,2.788690019804553
scale_default,0,Epsilon_Greedy,epsilon=0.3,184,2.788690019804553
scale_default,0,Epsilon_Greedy,epsilon=0.3,185,2.7914565144784547
scale_default,0,Epsilon_Greedy,epsilon=0.3,186,2.797711678842236
scale_default,0,Epsilon_Greedy,epsilon=0.3,187,2.797860132166615
scale_default,0,Epsilon_Greedy,epsilon=0.3,188,2.8046888667116217
scale_default,0,Epsilon_Greedy,epsilon=0.3,189,2.8046888667116217
scale_default,0,Epsilon_Greedy,epsilon=0.3,190,2.8046888667116217
scale_default,0,Epsilon_Greedy,epsilon=0.3,191,2.8102253583619343
scale_default,0,Epsilon_Greedy,epsilon=0.3,192,2.844563151577159
scale_default,0,Epsilon_Greedy,epsilon=0.3,193,2.9948840587126253
scale_default,0,Epsilon_Greedy,epsilon=0.3,194,2.9986719372962165
scale_default,0,Epsilon_Greedy,epsilon=0.3,195,3.028933008330698
scale_default,0,Epsilon_Greedy,epsilon=0.3,196,3.0433773537787707
scale_default,0,Epsilon_Greedy,epsilon=0.3,197,3.0433773537787707
scale_default,0,Epsilon_Greedy,epsilon=0.3,198,3.043603381773082
scale_default,0,Epsilon_Greedy,epsilon=0.3,199,3.0595692241591186
scale_default,0,Epsilon_Greedy,epsilon=0.3,200,3.3559892883323155
scale_default,0,Epsilon_Greedy,epsilon=0.3,201,3.465739579925695
scale_default,0,Epsilon_Greedy,epsilon=0.3,202,3.539893500250157
scale_default,0,Epsilon_Greedy,epsilon=0.3,203,3.6193396024598847
scale_default,0,Epsilon_Greedy,epsilon=0.3,204,3.7022497290361036
scale_default,0,Epsilon_Greedy,epsilon=0.3,205,3.8611529565540166
scale_default,0,Epsilon_Greedy,epsilon=0.3,206,4.279237564444758
scale_default,0,Epsilon_Greedy,epsilon=0.3,207,4.61223648923383
scale_default,0,Epsilon_Greedy,epsilon=0.3,208,4.785447949855726
scale_default,0,Epsilon_Greedy,epsilon=0.3,209,5.188486492546637
scale_default,0,Epsilon_Greedy,epsilon=0.3,210,5.276978732221217
scale_default,0,Epsilon_Greedy,epsilon=0.3,211,5.295711399215038
scale_default,0,Epsilon_Greedy,epsilon=0.3,212,5.344118423608031
scale_default,0,Epsilon_Greedy,epsilon=0.3,213,5.606342658260797
scale_default,0,Epsilon_Greedy,epsilon=0.3,214,5.689785147344777
scale_default,0,Epsilon_Greedy,epsilon=0.3,215,5.96220689577439
scale_default,0,Epsilon_Greedy,epsilon=0.3,216,5.96220689577439
scale_default,0,Epsilon_Greedy,epsilon=0.3,217,6.192059957873155
scale_default,0,Epsilon_Greedy,epsilon=0.3,218,6.395637568291912
scale_default,0,Epsilon_Greedy,epsilon=0.3,219,6.571943340817181
scale_default,0,Epsilon_Greedy,epsilon=0.3,220,6.608290661947919
scale_default,0,Epsilon_Greedy,epsilon=0.3,221,6.842705765757758
scale_default,0,Epsilon_Greedy,epsilon=0.3,222,6.948960907011303
scale_default,0,Epsilon_Greedy,epsilon=0.3,223,7.075481761496714
scale_default,0,Epsilon_Greedy,epsilon=0.3,224,7.232675520740478
scale_default,0,Epsilon_Greedy,epsilon=0.3,225,7.362920117092793
scale_default,0,Epsilon_Greedy,epsilon=0.3,226,7.480600280989919
scale_default,0,Epsilon_Greedy,epsilon=0.3,227,7.59551660435258
scale_default,0,Epsilon_Greedy,epsilon=0.3,228,7.83206555899005
scale_default,0,Epsilon_Greedy,epsilon=0.3,229,7.832923755796248
scale_default,0,Epsilon_Greedy,epsilon=0.3,230,8.38964566654185
scale_default,0,Epsilon_Greedy,epsilon=0.3,231,8.550901916451355
scale_default,0,Epsilon_Greedy,epsilon=0.3,232,8.872904257542213
scale_default,0,Epsilon_Greedy,epsilon=0.3,233,9.083486450738647
scale_default,0,Epsilon_Greedy,epsilon=0.3,234,9.205268551225865
scale_default,0,Epsilon_Greedy,epsilon=0.3,235,9.303309354296438
scale_default,0,Epsilon_Greedy,epsilon=0.3,236,9.440889316856252
scale_default,0,Epsilon_Greedy,epsilon=0.3,237,9.487892614549562
scale_default,0,Epsilon_Greedy,epsilon=0.3,238,9.63655797659014
scale_default,0,Epsilon_Greedy,epsilon=0.3,239,10.117672829411763
