policy,config_id,batch_index,cum_regret_mean,cum_regret_std,cum_regret_lower,cum_regret_upper,n_repeats
Epsilon_Greedy,epsilon=0.02,179,12.190334543702965,8.838445407992925,3.3518891357100404,21.02877995169589,3
Epsilon_Greedy,epsilon=0.02,180,12.264053017896623,8.887578948660485,3.3764740692361386,21.151631966557108,3
Epsilon_Greedy,epsilon=0.02,181,12.321425488086883,8.946303061835447,3.375122426251435,21.26772854992233,3
Epsilon_Greedy,epsilon=0.02,182,12.369398231247821,9.017955282826055,3.3514429484217665,21.387353514073876,3
Epsilon_Greedy,epsilon=0.02,183,12.416288743585085,9.057005257641121,3.3592834859439638,21.473294001226208,3
Epsilon_Greedy,epsilon=0.02,184,12.466349024527005,9.12427515147875,3.342073873048255,21.590624176005754,3
Epsilon_Greedy,epsilon=0.02,185,12.520133090015454,9.11450017325987,3.405632916755584,21.634633263275326,3
Epsilon_Greedy,epsilon=0.02,186,12.607680105600513,9.21370906301666,3.3939710425838534,21.821389168617173,3
Epsilon_Greedy,epsilon=0.02,187,12.662024489214602,9.261493948874014,3.400530540340588,21.923518438088614,3
Epsilon_Greedy,epsilon=0.02,188,12.70822655502294,9.305768312181934,3.4024582428410053,22.01399486720487,3
Epsilon_Greedy,epsilon=0.02,189,12.758271195025406,9.340109596865162,3.4181615981602445,22.09838079189057,3
Epsilon_Greedy,epsilon=0.02,190,12.822409864378505,9.401389646193818,3.4210202181846867,22.223799510572324,3
Epsilon_Greedy,epsilon=0.02,191,12.870453058412167,9.459722912682995,3.410730145729172,22.330175971095162,3
Epsilon_Greedy,epsilon=0.02,192,12.93360549870144,9.535591955381166,3.398013543320273,22.469197454082604,3
Epsilon_Greedy,epsilon=0.02,193,12.982478088712512,9.592136793084002,3.3903412956285095,22.574614881796514,3
Epsilon_Greedy,epsilon=0.02,194,13.023675621465307,9.62747794279101,3.3961976786742962,22.65115356425632,3
Epsilon_Greedy,epsilon=0.02,195,13.080429009935274,9.674426596911532,3.4060024130237423,22.754855606846807,3
Epsilon_Greedy,epsilon=0.02,196,13.158986933532034,9.723502502662488,3.435484430869547,22.882489436194522,3
Epsilon_Greedy,epsilon=0.02,197,13.212439891114656,9.773649241362383,3.4387906497522724,22.98608913247704,3
Epsilon_Greedy,epsilon=0.02,198,13.302894303430577,9.877579788026013,3.4253145154045637,23.18047409145659,3
Epsilon_Greedy,epsilon=0.02,199,13.362135418673665,9.9362521433274,3.4258832753462656,23.298387562001064,3
